Name	WMC	DIT	NOCC	CBO	RFC	LCOM	WMC*	NOM	MPC	DAC	SIZE1	SIZE2	DSC	NOH	ANA	DAM	DCC	CAMC	MOA	MFA	NOP	CIS	NPM	Reusability	Flexibility	Understandability	Functionality	Extendibility	Effectiveness	FanIn	ClassNames
MPChartExample/src/com/xxmassdeveloper/mpchartexample/realm/RealmDatabaseActivityRadar.java	3.0	0	0	5.0	18.0	3.0	0.75	3.0	15.0	1	46	4	1	0	1	1.0	5.0	0.3333333333333333	1	0.0	0	0	0	-0.6666666666666667	-0.5	-2.8600000000000003	0.26	-2.0	0.6000000000000001	1	com.xxmassdeveloper.mpchartexample.realm.RealmDatabaseActivityRadar
MPChartLib/src/com/github/mikephil/charting/charts/RadarChart.java	28.0	0	0	15.0	70.0	378.0	1.2142857313156128	28.0	42.0	3	154	38	1	0	1	1.0	15.0	0.06547619047619048	3	0.0	0	22	22	7.7663690476190474	-2.0	-14.498392857142859	5.067857142857142	-7.0	1.0	1	com.github.mikephil.charting.charts.RadarChart
MPChartLib/src/com/github/mikephil/charting/formatter/DefaultFillFormatter.java	1.0	1	0	5.0	15.0	0.0	2.0	1.0	14.0	0	28	1	1	0	1	-1.0	5.0	1.0	0	0.0	0	1	1	0.0	-1.5	-2.64	0.5599999999999999	-2.0	0.0	0	com.github.mikephil.charting.formatter.DefaultFillFormatter
MPChartExample/src/com/xxmassdeveloper/mpchartexample/InvertedLineChartActivity.java	9.0	0	0	12.0	42.0	36.0	2.4000000953674316	9.0	33.0	1	228	12	1	0	0	1.0	12.0	0.16049382716049382	1	0.0	0	7	7	1.0401234567901234	-2.25	-6.877037037037038	1.7792592592592593	-6.0	0.4	1	com.xxmassdeveloper.mpchartexample.InvertedLineChartActivity
MPChartLib/src/com/github/mikephil/charting/jobs/AnimatedMoveViewJob.java	1.0	0	0	2.0	3.0	0.0	1.0	1.0	2.0	0	10	1	1	0	1	-1.0	2.0	1.0	0	0.0	0	1	1	0.75	-0.75	-1.6500000000000001	0.5599999999999999	-0.5	0.0	0	com.github.mikephil.charting.jobs.AnimatedMoveViewJob
MPChartExample/src/com/xxmassdeveloper/mpchartexample/LineChartActivityColored.java	3.0	0	0	9.0	19.0	3.0	0.75	3.0	16.0	1	106	6	1	0	1	1.0	9.0	0.4	1	0.0	0	0	0	-1.65	-1.5	-4.158	0.268	-4.0	0.6000000000000001	1	com.xxmassdeveloper.mpchartexample.LineChartActivityColored
MPChartLib/src/com/github/mikephil/charting/formatter/ValueFormatter.java	1.0	0	0	2.0	1.0	0.0	0.5	1.0	0.0	0	0	1	1	0	0	-1.0	2.0	1.0	0	0.0	0	0	0	0.25	-0.75	-1.32	0.33999999999999997	-1.0	-0.2	7	com.github.mikephil.charting.formatter.ValueFormatter
MPChartExample/src/com/xxmassdeveloper/mpchartexample/fragments/SimpleFragment.java	7.0	0	5	13.0	37.0	21.0	1.0	7.0	30.0	0	156	9	1	0	0	0.0	13.0	0.22857142857142856	0	0.0	0	0	0	-2.692857142857143	-3.25	-6.854571428571429	0.24742857142857144	-6.5	0.0	6	com.xxmassdeveloper.mpchartexample.fragments.SimpleFragment
MPChartExample/src/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java	7.0	2	0	15.0	47.0	11.0	4.166666746139526	7.0	40.0	1	188	9	2	0	2	2.0	15.0	0.8	1	0.0	0	6	6	0.4500000000000002	-2.75	-7.656000000000001	1.856	-6.5	1.0	2	com.xxmassdeveloper.mpchartexample.StackedBarActivityNegative.CustomFormatter/com.xxmassdeveloper.mpchartexample.StackedBarActivityNegative
MPChartExample/src/com/xxmassdeveloper/mpchartexample/realm/RealmWikiExample.java	3.0	0	0	6.0	20.0	3.0	0.75	3.0	17.0	2	79	5	1	0	1	1.0	6.0	0.3333333333333333	2	0.0	0	0	0	-0.9166666666666667	-0.25	-3.19	0.26	-2.5	0.8	1	com.xxmassdeveloper.mpchartexample.realm.RealmWikiExample
MPChartLib/src/com/github/mikephil/charting/highlight/ChartHighlighter.java	4.0	0	2	8.0	35.0	6.0	2.5	4.0	31.0	0	75	5	1	1	0	1.0	8.0	0.625	0	0.0	0	1	1	-0.84375	-1.75	-3.75375	0.735	-4.0	0.2	4	com.github.mikephil.charting.highlight.ChartHighlighter
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/BarDataProvider.java	4.0	2	0	2.0	4.0	6.0	0.800000011920929	4.0	0.0	0	0	4	1	0	2	-1.0	2.0	-1.0	0	0.9402985074626866	0	0	0	-0.25	-0.75	-3.63	0.1	0.4701492537313433	0.3880597014925373	5	com.github.mikephil.charting.interfaces.dataprovider.BarDataProvider
MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java	5.0	0	0	0.0	9.0	10.0	0.8333333134651184	5.0	4.0	0	45	13	1	0	0	0.0	0.0	0.25	0	0.0	0	5	5	3.0625	0.0	-1.8975000000000002	1.35	0.0	0.0	13	com.github.mikephil.charting.utils.ColorTemplate
MPChartLib/src/com/github/mikephil/charting/data/BarLineScatterCandleBubbleDataSet.java	2.0	5	3	2.0	2.0	1.0	1.0	2.0	0.0	0	7	3	1	0	4	1.0	2.0	0.5	0	0.9931506849315068	0	2	2	1.125	-0.25	-2.475	0.72	1.4965753424657535	1.1986301369863015	5	com.github.mikephil.charting.data.BarLineScatterCandleBubbleDataSet
MPChartLib/src/com/github/mikephil/charting/charts/ScatterChart.java	4.0	0	0	3.0	7.0	6.0	1.25	4.0	3.0	0	29	4	1	0	3	-1.0	3.0	-1.0	0	0.0	0	2	2	0.5	-1.0	-4.29	0.54	0.0	0.4000000000000001	0	com.github.mikephil.charting.charts.ScatterChart
MPChartLib/src/com/github/mikephil/charting/interfaces/dataprovider/ScatterDataProvider.java	1.0	2	0	2.0	1.0	0.0	0.5	1.0	0.0	0	0	1	1	0	2	-1.0	2.0	-1.0	0	0.984375	0	0	0	-0.25	-0.75	-2.64	0.1	0.4921875	0.39687500000000003	2	com.github.mikephil.charting.interfaces.dataprovider.ScatterDataProvider
MPChartLib/src/com/github/mikephil/charting/renderer/LineChartRenderer.java	16.0	4	0	16.0	141.0	120.0	4.3125	16.0	125.0	1	664	25	1	0	1	1.0	16.0	0.23214285714285715	1	0.6190476190476191	0	8	8	0.5580357142857144	-3.25	-10.813392857142857	2.007857142857143	-7.190476190476191	0.7238095238095239	2	com.github.mikephil.charting.renderer.LineChartRenderer
